Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,SMOKE,CH2O,SCC,FAF,TUE,NObeyesdad,CAEC_Always,CAEC_Frequently,CAEC_Sometimes,CAEC_no,CALC_Always,CALC_Frequently,CALC_Sometimes,CALC_no,MTRANS_Automobile,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking
1,-1.022701643,-0.060622462,-1.358265842,1,1,1.039171209,0.338364103,0,-0.048349297,0,-1.057350371,0.636512921,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,3.494693727,-0.641920306,-0.22627859,1,1,-0.360464138,0.338364103,0,1.027358583,0,0.855690126,-1.024343589,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,-1.027051904,0.913472056,-0.33692836,1,1,-0.836278979,0.338364103,0,1.595164744,0,1.214691128,0.636512921,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-1.027051904,0.66857401,-1.263151308,1,1,-0.836278979,0.338364103,0,-0.048349297,0,1.214691128,2.297369431,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-1.202862635,1.142541409,-1.133021962,0,1,1.039171209,0.338364103,0,-1.691863337,0,1.214691128,0.636512921,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
0,-0.449999243,0.553649916,1.742205189,1,1,1.039171209,0.338364103,0,-0.161483873,0,0.885367498,0.115819457,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.675430442,1.142541409,-0.109473045,1,1,-0.836278979,0.338364103,0,-0.048349297,0,0.021774832,0.636512921,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.308503602,0.380187148,0.995367567,1,1,0.924181732,0.164811001,0,0.209468751,0,1.110884745,0.527715193,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-1.027051904,-0.002805357,-1.246749619,0,1,-0.836278979,0.338364103,0,-0.048349297,0,0.021774832,0.636512921,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.379433942,-0.677437509,0.907189472,1,1,1.039171209,0.338364103,0,0.856520229,0,-1.171141464,-0.791212483,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.499619712,-0.57547874,-1.133021962,1,1,1.039171209,0.338364103,0,-0.048349297,0,0.021774832,-1.024343589,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.360074515,-0.57547874,-0.299019141,1,1,-0.836278979,0.338364103,0,-0.048349297,0,1.126869823,1.745541551,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-1.027051904,0.637741275,-0.067828896,1,1,-0.709091574,0.338364103,0,-1.476285244,0,0.021774832,-1.024343589,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.14799825,-1.033617446,-1.2088404,1,0,1.039171209,0.338364103,0,-0.048349297,0,-1.171141464,-1.024343589,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.323808981,0.569868026,-0.678111332,0,1,-0.836278979,-2.497077077,0,-1.691863337,0,0.021774832,-1.024343589,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
0,0.379433942,-0.7773232,0.911541716,1,1,1.039171209,0.338364103,0,0.871607688,0,-1.171141464,-0.630210713,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.365235644,-0.883428125,0.641932221,1,1,1.039171209,0.338364103,0,-1.404887707,0,-1.057350371,-0.117288397,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-1.027051904,1.65509554,-0.062364055,1,1,-0.836278979,0.338364103,0,0.730893303,0,0.021774832,-0.658810662,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-1.027051904,0.569868026,0.914075871,1,0,-2.711729167,0.338364103,0,-0.048349297,0,-1.171141464,2.297369431,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-1.202862635,-1.148152123,-1.133021962,0,0,-0.836278979,1.756084692,0,-0.048349297,0,0.021774832,-1.024343589,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.723031198,1.602260694,-1.057203523,1,1,-0.836278979,1.756084692,0,0.783755288,0,1.214691128,0.636512921,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
0,0.379433942,-0.810939128,0.642881582,1,1,1.039171209,0.338364103,0,1.02579067,0,-1.171141464,-0.103979954,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-1.027051904,-0.002805357,-1.436295715,0,1,1.039171209,0.338364103,0,-1.691863337,0,0.021774832,0.636512921,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.960000856,0.225267545,1.399536327,1,1,1.039171209,0.338364103,0,-0.606134953,0,1.212361362,0.196719778,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.14799825,-0.002805357,-1.057203523,1,1,-0.836278979,0.338364103,0,-0.048349297,0,1.214691128,0.636512921,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-1.202862635,-0.002805357,-1.2088404,1,1,-0.836278979,0.338364103,0,-0.048349297,0,2.407607424,0.636512921,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.851241173,1.142541409,0.383346803,1,0,-0.836278979,0.338364103,0,-0.048349297,0,0.021774832,2.297369431,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,-0.851241173,1.715214792,-0.033654607,1,1,-0.836278979,0.338364103,0,1.595164744,0,2.407607424,-1.024343589,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.379433942,-0.767954264,0.896304333,1,1,1.039171209,0.338364103,0,0.969835591,0,-1.171141464,-0.740280657,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,1.930338107,0.155538833,-0.142275438,1,1,-0.836278979,0.338364103,0,0.238994481,0,-1.171141464,0.549955723,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
0,0.37885658,-0.52068535,0.64699913,1,1,1.039171209,0.338364103,0,0.495856003,0,-0.0034971,-0.267286992,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.734172148,-0.306425331,-1.438371889,0,0,0.888355007,0.338364103,0,1.10157639,0,0.139708923,1.244976007,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.323808981,-1.148152123,-1.62584181,0,0,1.039171209,0.338364103,0,1.595164744,0,2.407607424,-1.024343589,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.379433942,-0.361963196,0.648291493,1,1,1.039171209,0.338364103,0,1.110043774,0,-1.171141464,0.453016511,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.499619712,-1.949894859,-1.550023372,1,1,-0.836278979,0.338364103,0,-0.048349297,0,-1.171141464,0.636512921,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.841745987,0.330479098,1.728086924,1,1,1.039171209,0.338364103,0,1.342489252,0,0.835928275,0.26344801,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,0.203623212,0.913472056,0.648711337,1,1,1.039171209,0.338364103,0,1.595164744,0,0.021774832,2.297369431,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.379433942,-0.703345253,0.84227164,1,1,1.039171209,0.338364103,0,1.01029562,0,-1.171141464,-0.632270175,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,1.999911864,-0.719838246,-0.948336055,1,1,-0.006324755,-0.552449288,0,-1.691863337,0,-1.171141464,-0.848399094,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,-0.14799825,0.122587207,-1.395584322,0,1,-0.836278979,0.338364103,0,-1.691863337,0,-0.070391074,-0.311701617,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-1.202862635,0.226263996,0.345437584,1,1,-0.836278979,0.338364103,0,-1.691863337,0,0.021774832,2.297369431,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.298713082,-0.361195813,0.622315565,1,1,1.039171209,0.338364103,0,-0.974278811,0,-0.790415071,0.15772785,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.556388118,0.945037813,0.571032656,1,1,-0.836278979,0.338364103,0,-0.675861036,0,-0.489213249,-1.024343589,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.932979977,-1.445747573,-1.760329125,0,1,0.52208146,-0.510367088,0,-1.691863337,0,0.782998579,-0.848399094,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.367193296,-0.810939128,0.643211771,1,1,1.039171209,0.338364103,0,1.027662633,0,-0.877338109,-0.101790945,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,0.555244673,-0.23187471,-0.640202113,1,0,-0.836278979,-2.497077077,0,-0.048349297,1,1.214691128,2.297369431,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.160946359,0.501376289,-1.356901679,1,1,1.039171209,0.338364103,0,0.980998339,0,0.015120745,0.406997499,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.379433942,-0.500985386,0.907629674,1,1,1.039171209,0.338364103,0,0.822770668,0,-1.171141464,-0.872024778,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.98907116,0.638336856,-1.358265842,1,1,-0.836278979,0.338364103,0,-0.048349297,0,-0.998228247,0.816126248,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,0.343425619,-1.024225603,0.55743242,1,1,-0.229850285,-1.937731013,0,-1.691863337,0,-0.377328437,-0.235709127,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.371585927,-0.52068535,0.647451159,1,1,1.039171209,0.338364103,0,-0.961520211,0,-1.057942058,-0.061809147,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.442991603,-2.05288444,-1.739331322,0,1,0.978881112,-2.497077077,0,-1.15580658,0,-1.171141464,-1.024343589,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.676389842,-1.823460029,-1.849437777,0,1,-1.042797927,0.338364103,0,-0.048349297,0,1.214691128,1.445720412,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.713540231,-1.939873074,-0.909658151,1,0,-0.359918382,-0.191945626,0,-1.140970579,0,-1.145947072,0.380365665,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,1.610109058,0.455333349,-0.488565236,1,1,1.039171209,0.338364103,0,-0.048349297,0,0.021774832,-1.024343589,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,-0.323808981,-0.002805357,0.231709927,1,1,-0.836278979,0.338364103,0,1.595164744,0,-1.171141464,0.636512921,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.69781695,1.368495419,2.429529659,1,1,1.039171209,0.338364103,0,1.340640299,0,1.162534441,0.483494889,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,1.209753038,1.483362246,1.33760578,1,1,0.977843988,0.338364103,0,-0.081494044,0,-0.113243013,-0.735910943,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,1.96173052,0.913472056,0.648711337,1,0,-0.836278979,0.338364103,0,-1.691863337,0,0.021774832,-1.024343589,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
0,0.379433942,-0.779430638,0.911541716,1,1,1.039171209,0.338364103,0,1.06723352,0,-1.171141464,-0.488441663,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,1.610109058,-0.002805357,-0.185291483,1,1,-0.836278979,-2.497077077,0,-0.048349297,0,0.021774832,-1.024343589,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.379433942,-0.817043826,0.910829364,1,1,1.039171209,0.338364103,0,0.871607688,0,-1.171141464,-0.126132458,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.379433942,-0.677036637,0.908075069,1,1,1.039171209,0.338364103,0,0.952859735,0,-1.171141464,-0.691542823,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.49816101,0.552962708,1.746689281,1,1,1.039171209,0.338364103,0,1.321628128,0,1.214495489,0.418588616,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.683296742,0.778676195,-0.087926014,1,1,-0.836278979,1.502966276,0,0.652551919,0,1.496918423,1.660972398,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.323808981,-0.117340033,-0.299019141,1,1,-0.836278979,0.338364103,0,-0.048349297,0,0.021774832,2.297369431,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1,0.203623212,1.257076085,-0.640202113,0,1,1.039171209,0.338364103,0,-1.691863337,0,-1.171141464,2.297369431,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,0.130169488,-0.541450487,0.574196976,1,1,0.985859662,-0.831300751,0,-0.936650557,0,0.108044153,-1.024343589,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.323808981,-0.002805357,-1.2088404,0,1,-0.836278979,0.338364103,0,-0.048349297,0,2.407607424,2.297369431,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1,-0.795483152,1.35129231,-0.077893566,1,1,0.579022004,1.351797565,0,1.51203416,0,1.865941114,0.282101089,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-1.130318029,0.667669186,-1.08588162,1,1,-0.039255784,1.756084692,0,-0.048349297,0,1.214691128,-1.024343589,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
0,-1.027051904,-0.57547874,-0.75392977,1,1,1.039171209,0.338364103,0,-0.048349297,0,0.021774832,0.636512921,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-1.202862635,-0.57547874,-1.095112742,1,1,-0.836278979,0.338364103,0,-0.048349297,0,1.214691128,2.297369431,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-1.027051904,0.913472056,0.762438995,0,0,-0.836278979,0.338364103,0,-0.048349297,0,-1.171141464,0.636512921,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.432868597,-0.988708399,-0.788687937,1,1,-0.934918282,0.338364103,0,0.882913421,0,-0.052997162,-1.024343589,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,0.805165429,1.039998513,0.762916765,1,1,-0.836278979,-1.993284394,0,-1.240360447,0,-0.002911378,-1.024343589,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,0.950162868,2.393122635,1.571780769,1,1,0.963511798,0.338364103,0,-0.075222395,0,1.071324061,-1.024343589,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.449999243,0.847122118,1.746034627,1,1,1.039171209,0.338364103,0,-1.328184907,0,0.840388589,0.57915358,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.14799825,0.569868026,-1.057203523,0,0,-0.836278979,0.338364103,1,-0.048349297,0,-1.171141464,-1.024343589,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.499619712,-0.002805357,0.004254612,1,1,-0.836278979,0.338364103,0,1.595164744,0,1.214691128,-1.024343589,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.14799825,1.052059014,0.000691866,0,1,-0.836278979,1.743218878,0,-0.668549042,0,-0.252922775,2.1414831,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,0.414476713,0.763294188,0.148237731,1,1,-2.190635332,0.338364103,0,-0.048349297,0,-0.999415199,0.835611417,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
0,2.489162712,-1.720825505,-0.299019141,1,1,-0.836278979,0.338364103,0,-1.691863337,0,-1.171141464,-1.024343589,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
0,-0.851241173,-0.690013416,-1.292240682,0,1,-0.836278979,-2.497077077,0,-0.048349297,0,0.021774832,2.297369431,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-1.027051904,-0.002805357,-1.436295715,1,1,1.039171209,0.338364103,0,-1.691863337,0,0.021774832,2.297369431,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.499619712,2.058818821,-0.829748209,1,1,1.039171209,0.338364103,0,-0.048349297,0,2.407607424,0.636512921,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.499619712,-0.919082769,-0.678111332,0,1,-0.836278979,0.338364103,0,-0.048349297,0,1.214691128,-1.024343589,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.379433942,-0.680575759,0.911536333,1,1,1.039171209,0.338364103,0,1.218359567,0,-1.171141464,-0.746528799,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,2.509027391,-1.720825505,-0.948125545,0,1,0.345511576,0.338364103,0,-0.967852671,0,-0.354605767,-0.367527987,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
0,0.372004181,-1.016872476,0.538517691,1,1,1.039171209,0.338364103,0,-1.653523441,0,-1.110386237,0.636512921,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,0.221294476,0.83537086,1.155306486,1,1,-1.865269105,0.338364103,0,-0.048349297,0,-0.509495212,1.244976007,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
0,0.379433942,-0.581904135,0.911541716,1,1,1.039171209,0.338364103,0,0.991967151,0,-1.171141464,-0.65122387,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.14799825,0.569868026,-0.488565236,1,0,-0.836278979,0.338364103,0,-0.048349297,1,2.407607424,0.636512921,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,0.54779821,1.454980553,1.217705668,1,1,-0.342576094,0.338364103,0,0.444504407,0,0.119875496,-0.053149441,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,1.657656719,0.432243159,-0.17294066,1,1,-0.836278979,0.16939591,0,-0.048349297,0,1.108016974,-1.024343589,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
0,-0.851241173,-0.056098342,-0.399273217,1,1,0.989601185,-0.407483105,0,0.276626022,0,1.173917249,0.351757411,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,0.205868315,1.826508137,0.996986973,1,1,-0.412931733,0.338364103,0,0.205287651,0,0.035465932,-0.543993991,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,1.153564631,-0.044770862,0.478119851,1,1,0.422594454,-2.341190191,0,-1.691863337,0,0.403585586,-1.024343589,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.968151969,0.529964145,1.475063054,1,1,1.039171209,0.338364103,0,0.983069166,0,-0.043857037,0.059340371,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,3.192405635,-1.949894859,-0.33692836,1,0,-0.836278979,0.338364103,0,-0.048349297,0,-1.171141464,-1.024343589,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,0.385133023,1.002660208,0.665704676,1,1,1.039171209,0.338364103,0,0.133441435,0,1.08455231,-1.024343589,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.379369947,0.468985883,0.873120495,1,1,1.039171209,0.338364103,0,1.380585907,0,-1.149902782,-0.251037172,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,0.205868315,0.826986921,1.031189428,1,1,0.815540653,0.338364103,0,0.224151905,0,0.087922041,0.759250217,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.174058147,-1.083302589,-0.204996165,1,1,-1.666565158,-2.497077077,0,-0.048349297,0,1.350674042,0.328453934,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,1.207592324,1.936530147,1.567335724,1,1,0.11615152,0.338364103,0,-0.133918855,0,0.156775976,-1.024343589,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,1.642750254,1.451441431,-0.033654607,1,1,-0.836278979,-2.497077077,0,0.240304361,0,1.214691128,-1.024343589,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
0,0.379433942,-0.871734134,0.908635595,1,1,1.039171209,0.338364103,0,1.080455591,0,-1.171141464,-0.103979954,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
